OrderDate,OrderID,ProductID,CustomerID,SalesID,ShippedDate,ShipperName,UnitPrice,Quantity,Freight
10-Sep-1997,10664,PRD056,CST028,SLS001,19-Sep-1997,Federal Shipping,38.00,12,1.27
10-Sep-1997,10664,PRD065,CST028,SLS001,19-Sep-1997,Federal Shipping,21.05,15,1.27
11-Sep-1997,10665,PRD051,CST048,SLS001,17-Sep-1997,United Package,53.00,20,26.31
11-Sep-1997,10665,PRD059,CST048,SLS001,17-Sep-1997,United Package,55.00,1,26.31
11-Sep-1997,10665,PRD076,CST048,SLS001,17-Sep-1997,United Package,18.00,10,26.31
12-Sep-1997,10666,PRD029,CST068,SLS007,22-Sep-1997,United Package,123.79,36,232.42
12-Sep-1997,10666,PRD065,CST068,SLS007,22-Sep-1997,United Package,21.05,10,232.42
12-Sep-1997,10667,PRD069,CST020,SLS007,19-Sep-1997,Speedy Express,36.00,45,78.09
12-Sep-1997,10667,PRD071,CST020,SLS007,19-Sep-1997,Speedy Express,21.50,14,78.09
15-Sep-1997,10668,PRD031,CST086,SLS001,23-Sep-1997,United Package,12.50,8,47.22
15-Sep-1997,10668,PRD055,CST086,SLS001,23-Sep-1997,United Package,24.00,4,47.22
15-Sep-1997,10668,PRD064,CST086,SLS001,23-Sep-1997,United Package,33.25,15,47.22
15-Sep-1997,10669,PRD036,CST073,SLS002,22-Sep-1997,Speedy Express,19.00,30,24.39
16-Sep-1997,10670,PRD023,CST025,SLS004,18-Sep-1997,Speedy Express,9.00,32,203.48
16-Sep-1997,10670,PRD046,CST025,SLS004,18-Sep-1997,Speedy Express,12.00,60,203.48
16-Sep-1997,10670,PRD067,CST025,SLS004,18-Sep-1997,Speedy Express,14.00,25,203.48
16-Sep-1997,10670,PRD073,CST025,SLS004,18-Sep-1997,Speedy Express,15.00,50,203.48
16-Sep-1997,10670,PRD075,CST025,SLS004,18-Sep-1997,Speedy Express,7.75,25,203.48
17-Sep-1997,10671,PRD016,CST026,SLS001,24-Sep-1997,Speedy Express,17.45,10,30.34
17-Sep-1997,10671,PRD062,CST026,SLS001,24-Sep-1997,Speedy Express,49.30,10,30.34
17-Sep-1997,10671,PRD065,CST026,SLS001,24-Sep-1997,Speedy Express,21.05,12,30.34
17-Sep-1997,10672,PRD071,CST005,SLS009,26-Sep-1997,United Package,21.50,12,95.75
17-Sep-1997,10672,PRD038,CST005,SLS009,26-Sep-1997,United Package,263.50,15,95.75
18-Sep-1997,10673,PRD016,CST090,SLS002,19-Sep-1997,Speedy Express,17.45,3,22.76
18-Sep-1997,10673,PRD042,CST090,SLS002,19-Sep-1997,Speedy Express,14.00,6,22.76
18-Sep-1997,10673,PRD043,CST090,SLS002,19-Sep-1997,Speedy Express,46.00,6,22.76
18-Sep-1997,10674,PRD023,CST038,SLS004,30-Sep-1997,United Package,9.00,5,0.90
19-Sep-1997,10675,PRD014,CST025,SLS005,23-Sep-1997,United Package,23.25,30,31.85
19-Sep-1997,10675,PRD053,CST025,SLS005,23-Sep-1997,United Package,32.80,10,31.85
19-Sep-1997,10675,PRD058,CST025,SLS005,23-Sep-1997,United Package,13.25,30,31.85
22-Sep-1997,10676,PRD010,CST080,SLS002,29-Sep-1997,United Package,31.00,2,2.01
22-Sep-1997,10676,PRD019,CST080,SLS002,29-Sep-1997,United Package,9.20,7,2.01
22-Sep-1997,10676,PRD044,CST080,SLS002,29-Sep-1997,United Package,19.45,21,2.01
22-Sep-1997,10677,PRD026,CST003,SLS001,26-Sep-1997,Federal Shipping,31.23,30,4.03
22-Sep-1997,10677,PRD033,CST003,SLS001,26-Sep-1997,Federal Shipping,2.50,8,4.03
23-Sep-1997,10678,PRD012,CST071,SLS007,16-Oct-1997,Federal Shipping,38.00,100,388.98
23-Sep-1997,10678,PRD033,CST071,SLS007,16-Oct-1997,Federal Shipping,2.50,30,388.98
23-Sep-1997,10678,PRD041,CST071,SLS007,16-Oct-1997,Federal Shipping,9.65,120,388.98
23-Sep-1997,10678,PRD054,CST071,SLS007,16-Oct-1997,Federal Shipping,7.45,30,388.98
23-Sep-1997,10679,PRD059,CST007,SLS008,30-Sep-1997,Federal Shipping,55.00,12,27.94
24-Sep-1997,10680,PRD016,CST055,SLS001,26-Sep-1997,Speedy Express,17.45,50,26.61
24-Sep-1997,10680,PRD031,CST055,SLS001,26-Sep-1997,Speedy Express,12.50,20,26.61
24-Sep-1997,10680,PRD042,CST055,SLS001,26-Sep-1997,Speedy Express,14.00,40,26.61
25-Sep-1997,10681,PRD064,CST032,SLS003,30-Sep-1997,Federal Shipping,33.25,28,76.13
25-Sep-1997,10681,PRD019,CST032,SLS003,30-Sep-1997,Federal Shipping,9.20,30,76.13
25-Sep-1997,10681,PRD021,CST032,SLS003,30-Sep-1997,Federal Shipping,10.00,12,76.13
25-Sep-1997,10682,PRD033,CST003,SLS003,1-Oct-1997,United Package,2.50,30,36.13
25-Sep-1997,10682,PRD066,CST003,SLS003,1-Oct-1997,United Package,17.00,4,36.13
25-Sep-1997,10682,PRD075,CST003,SLS003,1-Oct-1997,United Package,7.75,30,36.13
26-Sep-1997,10683,PRD052,CST018,SLS002,1-Oct-1997,Speedy Express,7.00,9,4.40
26-Sep-1997,10684,PRD040,CST056,SLS003,30-Sep-1997,Speedy Express,18.40,20,145.63
26-Sep-1997,10684,PRD047,CST056,SLS003,30-Sep-1997,Speedy Express,9.50,40,145.63
26-Sep-1997,10684,PRD060,CST056,SLS003,30-Sep-1997,Speedy Express,34.00,30,145.63
29-Sep-1997,10685,PRD010,CST031,SLS004,3-Oct-1997,United Package,31.00,20,33.75
29-Sep-1997,10685,PRD041,CST031,SLS004,3-Oct-1997,United Package,9.65,4,33.75
29-Sep-1997,10685,PRD047,CST031,SLS004,3-Oct-1997,United Package,9.50,15,33.75
30-Sep-1997,10686,PRD026,CST059,SLS002,8-Oct-1997,Speedy Express,31.23,15,96.50
30-Sep-1997,10686,PRD017,CST059,SLS002,8-Oct-1997,Speedy Express,39.00,30,96.50
30-Sep-1997,10687,PRD029,CST037,SLS009,30-Oct-1997,United Package,123.79,10,296.43
30-Sep-1997,10687,PRD009,CST037,SLS009,30-Oct-1997,United Package,97.00,50,296.43
30-Sep-1997,10687,PRD036,CST037,SLS009,30-Oct-1997,United Package,19.00,6,296.43
1-Oct-1997,10688,PRD034,CST083,SLS004,7-Oct-1997,United Package,14.00,14,299.09
1-Oct-1997,10688,PRD010,CST083,SLS004,7-Oct-1997,United Package,31.00,18,299.09
1-Oct-1997,10688,PRD028,CST083,SLS004,7-Oct-1997,United Package,45.60,60,299.09
1-Oct-1997,10689,PRD001,CST005,SLS001,7-Oct-1997,United Package,18.00,35,13.42
2-Oct-1997,10690,PRD056,CST034,SLS001,3-Oct-1997,Speedy Express,38.00,20,15.80
2-Oct-1997,10690,PRD077,CST034,SLS001,3-Oct-1997,Speedy Express,13.00,30,15.80
3-Oct-1997,10691,PRD001,CST063,SLS002,22-Oct-1997,United Package,18.00,30,810.05
3-Oct-1997,10691,PRD029,CST063,SLS002,22-Oct-1997,United Package,123.79,40,810.05
3-Oct-1997,10691,PRD043,CST063,SLS002,22-Oct-1997,United Package,46.00,40,810.05
3-Oct-1997,10691,PRD044,CST063,SLS002,22-Oct-1997,United Package,19.45,24,810.05
3-Oct-1997,10691,PRD062,CST063,SLS002,22-Oct-1997,United Package,49.30,48,810.05
3-Oct-1997,10692,PRD063,CST001,SLS004,13-Oct-1997,United Package,43.90,20,61.02
6-Oct-1997,10693,PRD009,CST089,SLS003,10-Oct-1997,Federal Shipping,97.00,6,139.34
6-Oct-1997,10693,PRD054,CST089,SLS003,10-Oct-1997,Federal Shipping,7.45,60,139.34
6-Oct-1997,10693,PRD069,CST089,SLS003,10-Oct-1997,Federal Shipping,36.00,30,139.34
6-Oct-1997,10693,PRD073,CST089,SLS003,10-Oct-1997,Federal Shipping,15.00,15,139.34
6-Oct-1997,10694,PRD007,CST063,SLS008,9-Oct-1997,Federal Shipping,30.00,90,398.36
6-Oct-1997,10694,PRD059,CST063,SLS008,9-Oct-1997,Federal Shipping,55.00,25,398.36
6-Oct-1997,10694,PRD070,CST063,SLS008,9-Oct-1997,Federal Shipping,15.00,50,398.36
7-Oct-1997,10695,PRD008,CST090,SLS007,14-Oct-1997,Speedy Express,40.00,10,16.72
7-Oct-1997,10695,PRD012,CST090,SLS007,14-Oct-1997,Speedy Express,38.00,4,16.72
7-Oct-1997,10695,PRD024,CST090,SLS007,14-Oct-1997,Speedy Express,4.50,20,16.72
8-Oct-1997,10696,PRD017,CST089,SLS008,14-Oct-1997,Federal Shipping,39.00,20,102.55
8-Oct-1997,10696,PRD046,CST089,SLS008,14-Oct-1997,Federal Shipping,12.00,18,102.55
8-Oct-1997,10697,PRD019,CST047,SLS003,14-Oct-1997,Speedy Express,9.20,7,45.52
8-Oct-1997,10697,PRD035,CST047,SLS003,14-Oct-1997,Speedy Express,18.00,9,45.52
8-Oct-1997,10697,PRD058,CST047,SLS003,14-Oct-1997,Speedy Express,13.25,30,45.52
8-Oct-1997,10697,PRD070,CST047,SLS003,14-Oct-1997,Speedy Express,15.00,30,45.52
9-Oct-1997,10698,PRD011,CST020,SLS004,17-Oct-1997,Speedy Express,21.00,15,272.47
9-Oct-1997,10698,PRD017,CST020,SLS004,17-Oct-1997,Speedy Express,39.00,8,272.47
9-Oct-1997,10698,PRD029,CST020,SLS004,17-Oct-1997,Speedy Express,123.79,12,272.47
9-Oct-1997,10698,PRD065,CST020,SLS004,17-Oct-1997,Speedy Express,21.05,65,272.47
9-Oct-1997,10698,PRD070,CST020,SLS004,17-Oct-1997,Speedy Express,15.00,8,272.47
9-Oct-1997,10699,PRD047,CST052,SLS003,13-Oct-1997,Federal Shipping,9.50,12,0.58
10-Oct-1997,10700,PRD001,CST071,SLS003,16-Oct-1997,Speedy Express,18.00,5,65.10
10-Oct-1997,10700,PRD034,CST071,SLS003,16-Oct-1997,Speedy Express,14.00,12,65.10
10-Oct-1997,10700,PRD068,CST071,SLS003,16-Oct-1997,Speedy Express,12.50,40,65.10
10-Oct-1997,10700,PRD071,CST071,SLS003,16-Oct-1997,Speedy Express,21.50,60,65.10
13-Oct-1997,10701,PRD059,CST037,SLS006,15-Oct-1997,Federal Shipping,55.00,42,220.31
13-Oct-1997,10701,PRD071,CST037,SLS006,15-Oct-1997,Federal Shipping,21.50,20,220.31
13-Oct-1997,10701,PRD076,CST037,SLS006,15-Oct-1997,Federal Shipping,18.00,35,220.31
13-Oct-1997,10702,PRD003,CST001,SLS004,21-Oct-1997,Speedy Express,10.00,6,23.94
13-Oct-1997,10702,PRD076,CST001,SLS004,21-Oct-1997,Speedy Express,18.00,15,23.94
14-Oct-1997,10703,PRD002,CST024,SLS006,20-Oct-1997,United Package,19.00,5,152.30
14-Oct-1997,10703,PRD059,CST024,SLS006,20-Oct-1997,United Package,55.00,35,152.30
14-Oct-1997,10703,PRD073,CST024,SLS006,20-Oct-1997,United Package,15.00,35,152.30
14-Oct-1997,10704,PRD004,CST062,SLS006,7-Nov-1997,Speedy Express,22.00,6,4.78
14-Oct-1997,10704,PRD024,CST062,SLS006,7-Nov-1997,Speedy Express,4.50,35,4.78
14-Oct-1997,10704,PRD048,CST062,SLS006,7-Nov-1997,Speedy Express,12.75,24,4.78
15-Oct-1997,10705,PRD031,CST035,SLS009,18-Nov-1997,United Package,12.50,20,3.52
15-Oct-1997,10705,PRD032,CST035,SLS009,18-Nov-1997,United Package,32.00,4,3.52
16-Oct-1997,10706,PRD016,CST055,SLS008,21-Oct-1997,Federal Shipping,17.45,20,135.63
16-Oct-1997,10706,PRD043,CST055,SLS008,21-Oct-1997,Federal Shipping,46.00,24,135.63
16-Oct-1997,10706,PRD059,CST055,SLS008,21-Oct-1997,Federal Shipping,55.00,8,135.63
16-Oct-1997,10707,PRD055,CST004,SLS004,23-Oct-1997,Federal Shipping,24.00,21,21.74
16-Oct-1997,10707,PRD057,CST004,SLS004,23-Oct-1997,Federal Shipping,19.50,40,21.74
16-Oct-1997,10707,PRD070,CST004,SLS004,23-Oct-1997,Federal Shipping,15.00,28,21.74
17-Oct-1997,10708,PRD005,CST077,SLS006,5-Nov-1997,United Package,21.35,4,2.96
17-Oct-1997,10708,PRD036,CST077,SLS006,5-Nov-1997,United Package,19.00,5,2.96
17-Oct-1997,10709,PRD008,CST031,SLS001,20-Nov-1997,Federal Shipping,40.00,40,210.80
17-Oct-1997,10709,PRD051,CST031,SLS001,20-Nov-1997,Federal Shipping,53.00,28,210.80
17-Oct-1997,10709,PRD060,CST031,SLS001,20-Nov-1997,Federal Shipping,34.00,10,210.80
20-Oct-1997,10710,PRD019,CST027,SLS001,23-Oct-1997,Speedy Express,9.20,5,4.98
20-Oct-1997,10710,PRD047,CST027,SLS001,23-Oct-1997,Speedy Express,9.50,5,4.98
21-Oct-1997,10711,PRD019,CST071,SLS005,29-Oct-1997,United Package,9.20,12,52.41
21-Oct-1997,10711,PRD041,CST071,SLS005,29-Oct-1997,United Package,9.65,42,52.41
21-Oct-1997,10711,PRD053,CST071,SLS005,29-Oct-1997,United Package,32.80,120,52.41
21-Oct-1997,10712,PRD056,CST037,SLS003,31-Oct-1997,Speedy Express,38.00,30,89.93
21-Oct-1997,10712,PRD053,CST037,SLS003,31-Oct-1997,Speedy Express,32.80,3,89.93
22-Oct-1997,10713,PRD010,CST071,SLS001,24-Oct-1997,Speedy Express,31.00,18,167.05
22-Oct-1997,10713,PRD026,CST071,SLS001,24-Oct-1997,Speedy Express,31.23,30,167.05
22-Oct-1997,10713,PRD045,CST071,SLS001,24-Oct-1997,Speedy Express,9.50,110,167.05
22-Oct-1997,10713,PRD046,CST071,SLS001,24-Oct-1997,Speedy Express,12.00,24,167.05
22-Oct-1997,10714,PRD002,CST071,SLS005,27-Oct-1997,Federal Shipping,19.00,30,24.49
22-Oct-1997,10714,PRD017,CST071,SLS005,27-Oct-1997,Federal Shipping,39.00,27,24.49
22-Oct-1997,10714,PRD047,CST071,SLS005,27-Oct-1997,Federal Shipping,9.50,50,24.49
22-Oct-1997,10714,PRD056,CST071,SLS005,27-Oct-1997,Federal Shipping,38.00,18,24.49
22-Oct-1997,10714,PRD058,CST071,SLS005,27-Oct-1997,Federal Shipping,13.25,12,24.49
23-Oct-1997,10715,PRD010,CST009,SLS003,29-Oct-1997,Speedy Express,31.00,21,63.20
23-Oct-1997,10715,PRD071,CST009,SLS003,29-Oct-1997,Speedy Express,21.50,30,63.20
24-Oct-1997,10716,PRD021,CST064,SLS004,27-Oct-1997,United Package,10.00,5,22.57
24-Oct-1997,10716,PRD051,CST064,SLS004,27-Oct-1997,United Package,53.00,7,22.57
24-Oct-1997,10716,PRD061,CST064,SLS004,27-Oct-1997,United Package,28.50,10,22.57
24-Oct-1997,10717,PRD054,CST025,SLS001,29-Oct-1997,United Package,7.45,15,59.25
24-Oct-1997,10717,PRD021,CST025,SLS001,29-Oct-1997,United Package,10.00,32,59.25
24-Oct-1997,10717,PRD069,CST025,SLS001,29-Oct-1997,United Package,36.00,25,59.25
27-Oct-1997,10718,PRD012,CST039,SLS001,29-Oct-1997,Federal Shipping,38.00,36,170.88
27-Oct-1997,10718,PRD016,CST039,SLS001,29-Oct-1997,Federal Shipping,17.45,20,170.88
27-Oct-1997,10718,PRD036,CST039,SLS001,29-Oct-1997,Federal Shipping,19.00,40,170.88
27-Oct-1997,10718,PRD062,CST039,SLS001,29-Oct-1997,Federal Shipping,49.30,20,170.88
27-Oct-1997,10719,PRD018,CST045,SLS008,5-Nov-1997,United Package,62.50,12,51.44
27-Oct-1997,10719,PRD030,CST045,SLS008,5-Nov-1997,United Package,25.89,3,51.44
27-Oct-1997,10719,PRD054,CST045,SLS008,5-Nov-1997,United Package,7.45,40,51.44
28-Oct-1997,10720,PRD035,CST061,SLS008,5-Nov-1997,United Package,18.00,21,9.53
28-Oct-1997,10720,PRD071,CST061,SLS008,5-Nov-1997,United Package,21.50,8,9.53
29-Oct-1997,10721,PRD044,CST063,SLS005,31-Oct-1997,Federal Shipping,19.45,50,48.92
29-Oct-1997,10722,PRD002,CST071,SLS008,4-Nov-1997,Speedy Express,19.00,3,74.58
29-Oct-1997,10722,PRD031,CST071,SLS008,4-Nov-1997,Speedy Express,12.50,50,74.58
29-Oct-1997,10722,PRD068,CST071,SLS008,4-Nov-1997,Speedy Express,12.50,45,74.58
29-Oct-1997,10722,PRD075,CST071,SLS008,4-Nov-1997,Speedy Express,7.75,42,74.58
30-Oct-1997,10723,PRD026,CST089,SLS003,25-Nov-1997,Speedy Express,31.23,15,21.72
30-Oct-1997,10724,PRD010,CST051,SLS008,5-Nov-1997,United Package,31.00,16,57.75
30-Oct-1997,10724,PRD061,CST051,SLS008,5-Nov-1997,United Package,28.50,5,57.75
31-Oct-1997,10725,PRD041,CST021,SLS004,5-Nov-1997,Federal Shipping,9.65,12,10.83
31-Oct-1997,10725,PRD052,CST021,SLS004,5-Nov-1997,Federal Shipping,7.00,4,10.83
31-Oct-1997,10725,PRD055,CST021,SLS004,5-Nov-1997,Federal Shipping,24.00,6,10.83
3-Nov-1997,10726,PRD004,CST019,SLS004,5-Dec-1997,Speedy Express,22.00,25,16.56
3-Nov-1997,10726,PRD011,CST019,SLS004,5-Dec-1997,Speedy Express,21.00,5,16.56
3-Nov-1997,10727,PRD017,CST066,SLS002,5-Dec-1997,Speedy Express,39.00,20,89.90
3-Nov-1997,10727,PRD056,CST066,SLS002,5-Dec-1997,Speedy Express,38.00,10,89.90
3-Nov-1997,10727,PRD059,CST066,SLS002,5-Dec-1997,Speedy Express,55.00,10,89.90
4-Nov-1997,10728,PRD030,CST062,SLS004,11-Nov-1997,United Package,25.89,15,58.33
4-Nov-1997,10728,PRD040,CST062,SLS004,11-Nov-1997,United Package,18.40,6,58.33
4-Nov-1997,10728,PRD055,CST062,SLS004,11-Nov-1997,United Package,24.00,12,58.33
4-Nov-1997,10728,PRD060,CST062,SLS004,11-Nov-1997,United Package,34.00,15,58.33
4-Nov-1997,10729,PRD001,CST047,SLS008,14-Nov-1997,Federal Shipping,18.00,50,141.06
4-Nov-1997,10729,PRD021,CST047,SLS008,14-Nov-1997,Federal Shipping,10.00,30,141.06
4-Nov-1997,10729,PRD050,CST047,SLS008,14-Nov-1997,Federal Shipping,16.25,40,141.06
5-Nov-1997,10730,PRD016,CST009,SLS005,14-Nov-1997,Speedy Express,17.45,15,20.12
5-Nov-1997,10730,PRD031,CST009,SLS005,14-Nov-1997,Speedy Express,12.50,3,20.12
5-Nov-1997,10730,PRD065,CST009,SLS005,14-Nov-1997,Speedy Express,21.05,10,20.12
6-Nov-1997,10731,PRD021,CST014,SLS007,14-Nov-1997,Speedy Express,10.00,40,96.65
6-Nov-1997,10731,PRD051,CST014,SLS007,14-Nov-1997,Speedy Express,53.00,30,96.65
6-Nov-1997,10732,PRD076,CST009,SLS003,7-Nov-1997,Speedy Express,18.00,20,16.97
7-Nov-1997,10733,PRD014,CST005,SLS001,10-Nov-1997,Federal Shipping,23.25,16,110.11
7-Nov-1997,10733,PRD028,CST005,SLS001,10-Nov-1997,Federal Shipping,45.60,20,110.11
7-Nov-1997,10733,PRD052,CST005,SLS001,10-Nov-1997,Federal Shipping,7.00,25,110.11
7-Nov-1997,10734,PRD006,CST031,SLS002,12-Nov-1997,Federal Shipping,25.00,30,1.63
7-Nov-1997,10734,PRD030,CST031,SLS002,12-Nov-1997,Federal Shipping,25.89,15,1.63
7-Nov-1997,10734,PRD076,CST031,SLS002,12-Nov-1997,Federal Shipping,18.00,20,1.63
10-Nov-1997,10735,PRD061,CST045,SLS006,21-Nov-1997,United Package,28.50,20,45.97
10-Nov-1997,10735,PRD077,CST045,SLS006,21-Nov-1997,United Package,13.00,2,45.97
11-Nov-1997,10736,PRD065,CST037,SLS009,21-Nov-1997,United Package,21.05,40,44.10
11-Nov-1997,10736,PRD075,CST037,SLS009,21-Nov-1997,United Package,7.75,20,44.10
11-Nov-1997,10737,PRD013,CST085,SLS002,18-Nov-1997,United Package,6.00,4,7.79
11-Nov-1997,10737,PRD041,CST085,SLS002,18-Nov-1997,United Package,9.65,12,7.79
12-Nov-1997,10738,PRD016,CST074,SLS002,18-Nov-1997,Speedy Express,17.45,3,2.91
12-Nov-1997,10739,PRD036,CST085,SLS003,17-Nov-1997,Federal Shipping,19.00,6,11.08
12-Nov-1997,10739,PRD052,CST085,SLS003,17-Nov-1997,Federal Shipping,7.00,18,11.08
13-Nov-1997,10740,PRD028,CST089,SLS004,25-Nov-1997,United Package,45.60,5,81.88
13-Nov-1997,10740,PRD035,CST089,SLS004,25-Nov-1997,United Package,18.00,35,81.88
13-Nov-1997,10740,PRD045,CST089,SLS004,25-Nov-1997,United Package,9.50,40,81.88
13-Nov-1997,10740,PRD056,CST089,SLS004,25-Nov-1997,United Package,38.00,14,81.88
14-Nov-1997,10741,PRD002,CST004,SLS004,18-Nov-1997,Federal Shipping,19.00,15,10.96
14-Nov-1997,10742,PRD003,CST010,SLS003,18-Nov-1997,Federal Shipping,10.00,20,243.73
14-Nov-1997,10742,PRD060,CST010,SLS003,18-Nov-1997,Federal Shipping,34.00,50,243.73
14-Nov-1997,10742,PRD072,CST010,SLS003,18-Nov-1997,Federal Shipping,34.80,35,243.73
17-Nov-1997,10743,PRD046,CST004,SLS001,21-Nov-1997,United Package,12.00,28,23.72
17-Nov-1997,10744,PRD040,CST083,SLS006,24-Nov-1997,Speedy Express,18.40,50,69.19
18-Nov-1997,10745,PRD018,CST063,SLS009,27-Nov-1997,Speedy Express,62.50,24,3.52
18-Nov-1997,10745,PRD044,CST063,SLS009,27-Nov-1997,Speedy Express,19.45,16,3.52
18-Nov-1997,10745,PRD059,CST063,SLS009,27-Nov-1997,Speedy Express,55.00,45,3.52
18-Nov-1997,10745,PRD072,CST063,SLS009,27-Nov-1997,Speedy Express,34.80,7,3.52
19-Nov-1997,10746,PRD013,CST014,SLS001,21-Nov-1997,Federal Shipping,6.00,6,31.43
19-Nov-1997,10746,PRD042,CST014,SLS001,21-Nov-1997,Federal Shipping,14.00,28,31.43
19-Nov-1997,10746,PRD062,CST014,SLS001,21-Nov-1997,Federal Shipping,49.30,9,31.43
19-Nov-1997,10746,PRD069,CST014,SLS001,21-Nov-1997,Federal Shipping,36.00,40,31.43
19-Nov-1997,10747,PRD031,CST059,SLS006,26-Nov-1997,Speedy Express,12.50,8,117.33
19-Nov-1997,10747,PRD041,CST059,SLS006,26-Nov-1997,Speedy Express,9.65,35,117.33
19-Nov-1997,10747,PRD063,CST059,SLS006,26-Nov-1997,Speedy Express,43.90,9,117.33
19-Nov-1997,10747,PRD069,CST059,SLS006,26-Nov-1997,Speedy Express,36.00,30,117.33
20-Nov-1997,10748,PRD023,CST071,SLS003,28-Nov-1997,Speedy Express,9.00,44,232.55
20-Nov-1997,10748,PRD040,CST071,SLS003,28-Nov-1997,Speedy Express,18.40,40,232.55
20-Nov-1997,10748,PRD056,CST071,SLS003,28-Nov-1997,Speedy Express,38.00,28,232.55
20-Nov-1997,10749,PRD056,CST038,SLS004,19-Dec-1997,United Package,38.00,15,61.53
20-Nov-1997,10749,PRD059,CST038,SLS004,19-Dec-1997,United Package,55.00,6,61.53
20-Nov-1997,10749,PRD076,CST038,SLS004,19-Dec-1997,United Package,18.00,10,61.53
21-Nov-1997,10750,PRD014,CST087,SLS009,24-Nov-1997,Speedy Express,23.25,5,79.30
21-Nov-1997,10750,PRD045,CST087,SLS009,24-Nov-1997,Speedy Express,9.50,40,79.30
21-Nov-1997,10750,PRD059,CST087,SLS009,24-Nov-1997,Speedy Express,55.00,25,79.30
24-Nov-1997,10751,PRD030,CST068,SLS003,3-Dec-1997,Federal Shipping,25.89,30,130.79
24-Nov-1997,10751,PRD073,CST068,SLS003,3-Dec-1997,Federal Shipping,15.00,15,130.79
24-Nov-1997,10751,PRD026,CST068,SLS003,3-Dec-1997,Federal Shipping,31.23,12,130.79
24-Nov-1997,10751,PRD050,CST068,SLS003,3-Dec-1997,Federal Shipping,16.25,20,130.79
24-Nov-1997,10752,PRD001,CST053,SLS002,28-Nov-1997,Federal Shipping,18.00,8,1.39
24-Nov-1997,10752,PRD069,CST053,SLS002,28-Nov-1997,Federal Shipping,36.00,3,1.39
25-Nov-1997,10753,PRD045,CST027,SLS003,27-Nov-1997,Speedy Express,9.50,4,7.70
25-Nov-1997,10753,PRD074,CST027,SLS003,27-Nov-1997,Speedy Express,10.00,5,7.70
25-Nov-1997,10754,PRD040,CST049,SLS006,27-Nov-1997,Federal Shipping,18.40,3,2.38
26-Nov-1997,10755,PRD047,CST009,SLS004,28-Nov-1997,United Package,9.50,30,16.71
26-Nov-1997,10755,PRD056,CST009,SLS004,28-Nov-1997,United Package,38.00,30,16.71
26-Nov-1997,10755,PRD057,CST009,SLS004,28-Nov-1997,United Package,19.50,14,16.71
26-Nov-1997,10755,PRD069,CST009,SLS004,28-Nov-1997,United Package,36.00,25,16.71
27-Nov-1997,10756,PRD018,CST075,SLS008,2-Dec-1997,United Package,62.50,21,73.21
27-Nov-1997,10756,PRD036,CST075,SLS008,2-Dec-1997,United Package,19.00,20,73.21
27-Nov-1997,10756,PRD068,CST075,SLS008,2-Dec-1997,United Package,12.50,6,73.21
27-Nov-1997,10756,PRD069,CST075,SLS008,2-Dec-1997,United Package,36.00,20,73.21
27-Nov-1997,10757,PRD034,CST071,SLS006,15-Dec-1997,Speedy Express,14.00,30,8.19
27-Nov-1997,10757,PRD059,CST071,SLS006,15-Dec-1997,Speedy Express,55.00,7,8.19
27-Nov-1997,10757,PRD062,CST071,SLS006,15-Dec-1997,Speedy Express,49.30,30,8.19
27-Nov-1997,10757,PRD064,CST071,SLS006,15-Dec-1997,Speedy Express,33.25,24,8.19
28-Nov-1997,10758,PRD026,CST068,SLS003,4-Dec-1997,Federal Shipping,31.23,20,138.17
28-Nov-1997,10758,PRD052,CST068,SLS003,4-Dec-1997,Federal Shipping,7.00,60,138.17
28-Nov-1997,10758,PRD070,CST068,SLS003,4-Dec-1997,Federal Shipping,15.00,40,138.17
28-Nov-1997,10759,PRD032,CST002,SLS003,12-Dec-1997,Federal Shipping,32.00,10,11.99
1-Dec-1997,10760,PRD027,CST050,SLS004,10-Dec-1997,Speedy Express,43.90,40,155.64
1-Dec-1997,10760,PRD025,CST050,SLS004,10-Dec-1997,Speedy Express,14.00,12,155.64
1-Dec-1997,10760,PRD043,CST050,SLS004,10-Dec-1997,Speedy Express,46.00,30,155.64
2-Dec-1997,10761,PRD075,CST065,SLS005,8-Dec-1997,United Package,7.75,18,18.66
2-Dec-1997,10761,PRD025,CST065,SLS005,8-Dec-1997,United Package,14.00,35,18.66
2-Dec-1997,10762,PRD039,CST024,SLS003,9-Dec-1997,Speedy Express,18.00,16,328.74
2-Dec-1997,10762,PRD047,CST024,SLS003,9-Dec-1997,Speedy Express,9.50,30,328.74
2-Dec-1997,10762,PRD051,CST024,SLS003,9-Dec-1997,Speedy Express,53.00,28,328.74
2-Dec-1997,10762,PRD056,CST024,SLS003,9-Dec-1997,Speedy Express,38.00,60,328.74
3-Dec-1997,10763,PRD021,CST023,SLS003,8-Dec-1997,Federal Shipping,10.00,40,37.35
3-Dec-1997,10763,PRD022,CST023,SLS003,8-Dec-1997,Federal Shipping,21.00,6,37.35
3-Dec-1997,10763,PRD024,CST023,SLS003,8-Dec-1997,Federal Shipping,4.50,20,37.35
3-Dec-1997,10764,PRD003,CST020,SLS006,8-Dec-1997,Federal Shipping,10.00,20,145.45
3-Dec-1997,10764,PRD039,CST020,SLS006,8-Dec-1997,Federal Shipping,18.00,130,145.45
4-Dec-1997,10765,PRD065,CST063,SLS003,9-Dec-1997,Federal Shipping,21.05,80,42.74
